Time (s), Voltage (V)
63.815879,-0.017107
63.825878,-0.012219
63.835884,-0.007331
63.845886,-0.017107
63.855888,-0.012219
63.865886,-0.017107
63.875896,-0.012219
63.885894,-0.002444
63.895896,-0.012219
63.905895,-0.012219
63.915901,-0.007331
63.925899,-0.012219
63.935901,-0.002444
63.945903,-0.007331
63.955902,-0.012219
63.965904,-0.007331
63.975902,-0.012219
63.985904,-0.012219
63.995906,-0.012219
64.005905,-0.017107
64.015914,-0.017107
64.025909,-0.007331
64.035919,-0.017107
64.045913,-0.017107
64.055915,-0.012219
64.065917,-0.017107
64.075927,-0.012219
64.085922,-0.007331
64.095924,-0.017107
64.105934,-0.017107
64.115936,-0.012219
64.125938,-0.012219
64.13594,-0.007331
64.145942,-0.012219
64.155952,-0.017107
64.165954,-0.007331
64.175956,-0.012219
64.185966,-0.007331
64.195968,-0.007331
64.205978,-0.012219
64.21598,-0.007331
64.225982,-0.002444
64.235984,-0.007331
64.245994,-0.012219
64.255989,-0.007331
64.265998,-0.017107
64.276,-0.007331
64.286003,-0.012219
64.296005,-0.012219
64.306007,-0.007331
64.316009,-0.017107
64.326011,-0.012219
64.336013,-0.007331
64.346008,-0.012219
64.356018,-0.017107
64.366012,-0.007331
64.376022,-0.012219
64.386024,-0.012219
64.396026,-0.002444
64.406021,-0.017107
64.41603,-0.012219
64.426025,-0.002444
64.436035,-0.012219
64.446037,-0.012219
64.456039,-0.012219
64.466041,-0.017107
64.476043,-0.007331
64.486045,-0.012219
64.496047,-0.012219
64.50605,-0.007331
64.516044,-0.012219
64.526046,-0.012219
64.536048,-0.007331
64.546051,-0.017107
64.556053,-0.012219
64.566055,-0.012219
64.576057,-0.012219
64.586059,-0.007331
64.596061,-0.012219
64.606056,-0.017107
64.616065,-0.007331
64.626068,-0.012219
64.63607,-0.012219
64.646072,-0.012219
64.656082,-0.017107
64.666084,-0.012219
64.676086,-0.007331
64.686088,-0.012219
64.69609,-0.007331
64.706092,-0.012219
64.716102,-0.017107
64.726104,-0.012219
64.736106,-0.012219
64.746101,-0.017107
64.756103,-0.012219
64.766105,-0.012219
64.776107,-0.012219
64.786102,-0.012219
64.796104,-0.017107
64.806106,-0.012219
64.816101,-0.007331
64.82611,-0.017107
64.836112,-0.017107
64.846115,-0.017107
64.856117,-0.021994
64.866127,-0.012219
64.876129,-0.007331
64.886131,-0.012219
64.896125,-0.012219
64.906135,-0.012219
64.916137,-0.012219
64.926147,-0.007331
64.936141,-0.007331
64.946144,-0.012219
64.956153,-0.012219
64.966156,-0.021994
64.976158,-0.021994
64.98616,-0.012219
64.996162,-0.026882
65.006156,-0.021994
65.016159,-0.017107
65.026161,-0.021994
65.036163,-0.017107
65.046157,-0.021994
65.056167,-0.021994
65.066162,-0.017107
65.076164,-0.021994
65.086166,-0.021994
65.09616,-0.017107
65.10617,-0.026882
65.116172,-0.021994
65.126182,-0.007331
65.136184,-0.021994
65.146186,-0.007331
65.156188,-0.012219
65.166198,-0.012219
65.176193,-0.007331
65.186195,-0.007331
65.196197,-0.017107
65.206199,-0.012219
65.216201,-0.012219
65.226203,-0.012219
65.236206,-0.007331
65.2462,-0.021994
65.25621,-0.012219
65.266204,-0.012219
65.276206,-0.007331
65.286209,-0.012219
65.296218,-0.012219
65.306221,-0.017107
65.316223,-0.012219
65.326217,-0.017107
65.336219,-0.012219
65.346221,-0.012219
65.356216,-0.017107
65.366218,-0.021994
65.37622,-0.012219
65.386222,-0.012219
65.396224,-0.021994
65.406227,-0.017107
65.416229,-0.017107
65.426239,-0.017107
65.436233,-0.012219
65.446243,-0.017107
65.456245,-0.012219
65.466247,-0.017107
65.476249,-0.017107
65.486251,-0.012219
65.496253,-0.017107
65.506256,-0.017107
65.516258,-0.012219
65.52626,-0.017107
65.536262,-0.012219
65.546264,-0.017107
65.556274,-0.017107
65.566276,-0.012219
65.576278,-0.017107
65.58628,-0.007331
65.59629,-0.017107
65.606292,-0.012219
65.616294,-0.012219
65.626296,-0.007331
65.636299,-0.012219
65.646301,-0.017107
65.656303,-0.007331
65.666305,-0.012219
65.676315,-0.017107
65.686317,-0.007331
65.696319,-0.017107
65.706321,-0.012219
65.716323,-0.012219
65.726325,-0.017107
65.736335,-0.007331
65.746337,-0.012219
65.756347,-0.021994
65.766342,-0.012219
65.776344,-0.012219
65.786346,-0.012219
65.796348,-0.012219
65.806358,-0.007331
65.81636,-0.012219
65.826362,-0.002444
65.836357,-0.012219
65.846366,-0.012219
65.856361,-0.007331
65.866371,-0.017107
65.876373,-0.012219
65.886383,-0.012219
65.896385,-0.017107
65.906394,-0.012219
65.916397,-0.012219
65.926399,-0.017107
65.936401,-0.012219
65.946403,-0.007331
65.956398,-0.007331
65.9664,-0.007331
65.976402,-0.007331
65.986404,-0.007331
65.996406,-0.012219
66.006408,-0.017107
66.01641,-0.012219
66.026412,-0.007331
66.036415,-0.012219
66.046417,-0.012219
66.056419,-0.012219
66.066421,-0.012219
66.076423,-0.012219
66.086425,-0.012219
66.09642,-0.021994
66.10643,-0.021994
66.116432,-0.031769
66.126434,-0.036657
66.136436,-0.036657
66.146438,-0.046432
66.15644,-0.041544
66.166442,-0.036657
66.176445,-0.036657
66.186454,-0.026882
66.196456,-0.031769
66.206459,-0.036657
66.216461,-0.026882
66.226463,-0.021994
66.236465,-0.026882
66.246467,-0.021994
66.256462,-0.021994
66.266464,-0.017107
66.276466,-0.012219
66.286468,-0.021994
66.29647,-0.017107
66.306465,-0.021994
66.316474,-0.012219
66.326477,-0.012219
66.336479,-0.007331
66.346481,-0.021994
66.356483,-0.012219
66.366485,-0.012219
66.376495,-0.007331
66.386489,-0.007331
66.396492,-0.017107
66.406494,-0.017107
66.416488,-0.012219
66.42649,-0.017107
66.436492,-0.012219
66.446502,-0.012219
66.456504,-0.017107
66.466506,-0.012219
66.476509,-0.007331
66.486518,-0.017107
66.49652,-0.012219
66.50653,-0.012219
66.516532,-0.012219
66.526535,-0.007331
66.536537,-0.007331
66.546539,-0.017107
66.556533,-0.012219
66.566535,-0.017107
66.576538,-0.017107
66.58654,-0.007331
66.596542,-0.017107
66.606544,-0.017107
66.616546,-0.012219
66.626548,-0.007331
66.63655,-0.012219
66.646553,-0.021994
66.656555,-0.012219
66.666557,-0.012219
66.676559,-0.012219
66.686553,-0.017107
66.696556,-0.012219
66.706558,-0.017107
66.71656,-0.017107
66.726562,0.002444
66.736564,-0.012219
66.746566,-0.012219
66.756568,-0.007331
66.766571,-0.017107
66.776573,-0.012219
66.786575,-0.012219
66.796577,-0.021994
66.806587,-0.017107
66.816589,-0.021994
66.826591,-0.021994
66.836593,-0.031769
66.846603,-0.041544
66.856597,-0.046432
66.866607,-0.036657
66.876609,-0.041544
66.886619,-0.041544
66.896621,-0.041544
66.906623,-0.041544
66.916625,-0.036657
66.926635,-0.031769
66.93663,-0.041544
66.946632,-0.031769
66.956634,-0.031769
66.966636,-0.031769
66.976638,-0.021994
66.986648,-0.026882
66.99665,-0.031769
67.006652,-0.026882
67.016654,-0.017107
67.026657,-0.021994
67.036659,-0.017107
67.046661,-0.021994
67.056671,-0.017107
67.066665,-0.012219
67.076667,-0.012219
67.086669,-0.012219
67.096679,-0.017107
67.106681,-0.012219
67.116676,-0.007331
67.126686,-0.012219
67.136688,-0.012219
67.14669,-0.007331
67.156692,-0.017107
67.166694,-0.017107
67.176704,0.002444
67.186706,-0.017107
67.196701,-0.012219
67.206703,0.002444
67.216705,-0.012219
67.226715,-0.007331
67.236709,-0.007331
67.246711,-0.017107
67.256713,-0.012219
67.266708,-0.007331
67.27671,-0.012219
67.286712,-0.012219
67.296722,-0.017107
67.306716,-0.017107
67.316719,-0.007331
67.326728,-0.012219
67.336738,-0.012219
67.346733,-0.007331
67.356735,-0.012219
67.366737,-0.002444
67.376739,-0.007331
67.386741,-0.012219
67.396751,-0.012219
67.406753,-0.012219
67.416763,-0.012219
67.426757,-0.007331
67.436759,-0.007331
67.446769,-0.017107
67.456764,-0.012219
67.466766,-0.012219
67.476776,-0.012219
67.486785,-0.007331
67.49678,-0.017107
67.506782,-0.012219
67.516784,-0.012219
67.526794,-0.007331
67.536796,-0.007331
67.546798,-0.007331
67.5568,-0.017107
67.56681,-0.012219
67.576812,-0.012219
67.586814,-0.017107
67.596824,-0.007331
67.606834,-0.012219
67.616828,-0.007331
67.626838,-0.007331
67.636848,-0.017107
67.64685,-0.017107
67.656845,-0.012219
67.666847,-0.012219
67.676849,-0.007331
67.686851,-0.012219
67.696846,-0.021994
67.706855,-0.012219
67.716865,-0.017107
67.726867,-0.026882
67.736862,-0.031769
67.746871,-0.036657
67.756874,-0.041544
67.766868,-0.026882
67.77687,-0.031769
67.78688,-0.036657
67.796882,-0.036657
67.806877,-0.026882
67.816879,-0.021994
67.826889,-0.012219
67.836898,-0.026882
67.846893,-0.012219
67.856895,-0.017107
67.866912,-0.012219
67.876914,-0.017107
67.886909,-0.017107
67.896911,-0.017107
67.906913,-0.012219
67.916923,-0.002444
67.926925,-0.012219
67.936927,-0.007331
67.946929,-0.012219
67.956924,-0.012219
67.966941,-0.007331
67.976943,-0.017107
67.986946,-0.007331
67.99694,-0.017107
68.006942,-0.012219
68.016944,-0.007331
68.026947,-0.012219
68.036941,-0.017107
68.046951,-0.007331
68.056953,-0.012219
68.066955,-0.012219
68.07695,-0.012219
68.086959,-0.017107
68.096961,-0.012219
68.106971,-0.007331
68.116973,-0.017107
68.126976,-0.017107
68.136978,-0.007331
68.146972,-0.017107
68.156974,-0.007331
68.166984,-0.007331
68.176994,-0.021994
68.186988,-0.012219
68.19699,-0.007331
68.207008,-0.012219
68.21701,-0.002444
68.227012,-0.017107
68.237014,-0.012219
68.247016,-0.017107
68.257019,-0.012219
68.267013,-0.017107
68.277023,-0.002444
68.287025,-0.021994
68.297035,-0.012219
68.307037,-0.002444
68.317039,-0.017107
68.327041,-0.012219
68.337043,-0.017107
68.347045,-0.017107
68.357055,-0.012219
68.367057,-0.007331
68.377052,-0.012219
68.387054,-0.007331
68.397056,-0.017107
68.407058,-0.012219
68.41706,-0.007331
68.427062,-0.017107
68.437072,-0.012219
68.447074,-0.012219
68.457069,-0.017107
68.467071,-0.007331
68.477073,-0.007331
68.487083,-0.017107
68.497085,-0.012219
68.507087,-0.012219
68.517089,-0.017107
68.527084,-0.012219
68.537086,-0.012219
68.547088,-0.017107
68.55709,-0.012219
68.567092,-0.017107
68.577102,-0.017107
68.587104,-0.017107
68.597106,-0.017107
68.607101,-0.012219
68.617103,-0.017107
68.627113,-0.026882
68.637123,-0.017107
68.647117,-0.036657
68.657119,-0.041544
68.667121,-0.036657
68.677116,-0.046432
68.687118,-0.05132
68.69712,-0.041544
68.707122,-0.041544
68.717117,-0.036657
68.727127,-0.041544
68.737136,-0.041544
68.747138,-0.036657
68.757133,-0.031769
68.767135,-0.031769
68.777137,-0.026882
68.787132,-0.031769
68.797134,-0.031769
68.807144,-0.021994
68.817146,-0.026882
68.82714,-0.031769
68.83715,-0.012219
68.847152,-0.021994
68.857154,-0.017107
68.867156,-0.012219
68.877166,-0.021994
68.887168,-0.012219
68.897171,-0.012219
68.90718,-0.017107
68.917182,-0.007331
68.927185,-0.021994
68.937187,-0.017107
68.947181,-0.007331
68.957191,-0.017107
68.967193,-0.007331
68.977195,-0.012219
68.987197,-0.017107
68.9972,-0.017107
69.007202,-0.012219
69.017204,-0.012219
69.027214,-0.017107
69.037216,-0.012219
69.047233,-0.021994
69.057235,-0.017107
69.06723,-0.012219
69.077232,-0.021994
69.087234,-0.002444
69.097236,-0.017107
69.107246,-0.021994
69.117248,-0.012219
69.127258,-0.017107
69.13726,-0.017107
69.147262,-0.012219
69.157264,-0.017107
69.167266,-0.012219
69.177268,-0.012219
69.187278,-0.021994
69.19728,-0.012219
69.207283,-0.017107
69.217277,-0.017107
69.227279,-0.012219
69.237281,-0.017107
69.247291,-0.017107
69.257293,-0.007331
69.267295,-0.012219
69.277297,-0.017107
69.287292,-0.007331
69.297302,-0.017107
69.307312,-0.017107
69.317314,-0.002444
69.327308,-0.021994
69.337318,-0.012219
69.34732,-0.012219
69.357322,-0.017107
69.367324,0.002444
69.377326,-0.017107
69.387329,-0.017107
69.397331,-0.007331
69.407325,-0.007331
69.417327,-0.017107
69.42733,-0.007331
69.437324,-0.017107
69.447326,-0.012219
69.457344,-0.007331
69.467346,-0.012219
69.477348,-0.017107
69.48735,-0.021994
69.49736,-0.026882
69.507362,-0.036657
69.517356,-0.041544
69.527366,-0.046432
69.537368,-0.041544
69.54737,-0.041544
69.557373,-0.041544
69.567375,-0.036657
69.577392,-0.046432
69.587394,-0.036657
69.597389,-0.021994
69.607391,-0.031769
69.617393,-0.021994
69.627395,-0.021994
69.63739,-0.031769
69.647392,-0.017107
69.657409,-0.012219
69.667411,-0.017107
69.677406,-0.021994
69.687416,-0.017107
69.697425,-0.017107
69.70742,-0.007331
69.717422,-0.012219
69.727424,-0.017107
69.737426,-0.012219
69.747428,-0.012219
69.757438,-0.007331
69.76744,-0.007331
69.777442,-0.021994
69.787437,-0.012219
69.797439,-0.012219
69.807441,-0.017107
69.817451,-0.002444
69.827453,-0.012219
69.837455,-0.017107
69.847457,-0.007331
69.857452,-0.017107
69.867454,-0.017107
69.877456,-0.007331
69.887458,-0.017107
69.89746,-0.007331
69.907463,-0.007331
69.917472,-0.012219
69.927474,-0.007331
69.937469,-0.007331
69.947479,-0.007331
69.957489,-0.007331
69.967491,-0.007331
69.977485,-0.012219
69.987487,-0.007331
69.997489,-0.007331
70.007484,-0.012219
70.017494,-0.007331
70.027503,-0.012219
70.037506,-0.012219
70.0475,-0.007331
70.057502,-0.007331
70.067504,-0.007331
70.077507,-0.012219
70.087501,-0.012219
70.097518,-0.007331
70.107521,-0.002444
70.117523,-0.012219
70.127517,-0.007331
70.137519,-0.012219
70.147529,-0.017107
70.157539,0.002444
70.167533,-0.012219
70.177536,-0.012219
70.187538,-0.007331
70.197532,-0.012219
70.207542,-0.007331
70.217552,-0.002444
70.227554,-0.017107
70.237548,-0.012219
70.24755,-0.007331
70.257568,-0.012219
70.26757,-0.002444
70.277565,-0.017107
70.287567,-0.012219
70.297569,-0.007331
70.307571,-0.012219
70.317581,-0.012219
70.327583,-0.007331
70.337593,-0.017107
70.347602,-0.007331
70.357597,0.002444
70.367599,-0.012219
70.377601,-0.017107
70.387603,-0.007331
70.397598,-0.012219
70.4076,-0.007331
70.417602,-0.012219
70.427604,-0.012219
70.437606,-0.002444
70.447608,-0.007331
70.457618,-0.012219
70.467613,-0.007331
70.477615,-0.012219
70.487625,-0.007331
70.497634,-0.007331
70.507629,-0.017107
70.517631,-0.017107
70.527633,-0.012219
70.537643,-0.021994
70.547645,-0.012219
70.557647,-0.012219
70.567649,-0.021994
70.577644,-0.017107
70.587646,-0.017107
70.597656,-0.017107
70.607658,-0.012219
70.617652,-0.017107
70.627662,-0.012219
70.637664,-0.002444
70.647666,-0.012219
70.657661,-0.007331
70.667678,-0.002444
70.67768,-0.017107
70.687683,-0.007331
70.697685,-0.002444
70.707695,-0.012219
70.717697,-0.002444
70.727699,-0.012219
70.737693,-0.012219
70.747695,-0.007331
70.757698,-0.007331
70.7677,-0.012219
70.777709,-0.002444
70.787712,-0.012219
70.797714,-0.007331
70.807708,-0.002444
70.81771,-0.012219
70.827713,-0.012219
70.837715,-0.007331
70.847709,-0.007331
70.857719,-0.002444
70.867729,-0.012219
70.877731,-0.017107
70.887725,-0.007331
70.897727,-0.012219
70.907745,-0.007331
70.917747,0.002444
70.927742,-0.012219
70.937751,-0.002444
70.947761,-0.002444
70.957763,-0.007331
70.967758,-0.012219
70.97776,-0.007331
70.98777,-0.012219
70.997764,0.002444
71.007766,-0.002444
71.017776,-0.017107
71.027778,-0.007331
71.037773,-0.007331
71.047775,-0.012219
71.057792,-0.002444
71.067794,-0.007331
71.077789,-0.012219
71.087791,-0.007331
71.097801,-0.007331
71.107803,-0.002444
71.117805,-0.007331
71.127807,-0.012219
71.137809,-0.007331
71.147804,-0.002444
71.157814,-0.007331
71.167816,-0.007331
71.177825,-0.007331
71.18782,-0.012219
71.197822,-0.007331
71.207832,0.002444
71.217842,-0.012219
71.227836,-0.002444
71.237838,-0.007331
71.247848,-0.007331
71.257858,-0.002444
71.267852,-0.007331
71.277854,-0.012219
71.287857,-0.002444
71.297859,-0.007331
71.307853,-0.002444
71.317855,-0.002444
71.327865,-0.012219
71.337875,-0.007331
71.347869,-0.007331
71.357872,-0.012219
71.367874,0.002444
71.377868,-0.007331
71.38787,-0.007331
71.39788,-0.007331
71.407882,-0.007331
71.417877,-0.012219
71.427886,-0.007331
71.437889,-0.007331
71.447891,-0.007331
71.457885,0.002444
71.467887,-0.012219
71.47789,-0.002444
71.487884,-0.007331
71.497886,-0.007331
71.507888,-0.007331
71.517898,-0.007331
71.5279,-0.012219
71.537902,-0.007331
71.547904,-0.007331
71.557907,-0.012219
71.567901,-0.012219
71.577903,-0.017107
71.587905,-0.007331
71.597915,-0.002444
71.607917,-0.007331
71.617919,-0.002444
71.627922,-0.012219
71.637916,-0.012219
71.647918,-0.002444
71.65792,-0.007331
71.667922,-0.007331
71.677925,-0.002444
71.687934,-0.002444
71.697937,-0.002444
71.707939,-0.002444
71.717933,-0.007331
71.727935,-0.007331
71.737937,-0.002444
71.747932,-0.002444
71.757934,-0.007331
71.767936,-0.007331
71.777938,-0.007331
71.78794,-0.002444
71.797943,-0.002444
71.807952,-0.012219
71.817955,-0.007331
71.827949,-0.007331
71.837951,-0.007331
71.847961,-0.007331
71.857971,-0.012219
71.867973,-0.012219
71.877983,-0.002444
71.887985,-0.012219
71.897994,-0.002444
71.907989,-0.002444
71.917999,-0.012219
71.928001,-0.007331
71.938003,0.002444
71.948005,-0.007331
71.958015,-0.007331
71.968017,-0.012219
71.978019,-0.002444
71.988014,-0.002444
71.998016,-0.007331
72.008018,-0.007331
72.018028,-0.007331
72.02803,-0.007331
72.038032,-0.002444
72.048034,-0.002444
72.058029,-0.012219
72.068038,0.002444
72.078048,-0.002444
72.08805,-0.007331
72.098045,0.002444
72.108047,-0.007331
72.118049,-0.007331
72.128067,0.002444
72.138061,-0.007331
72.148063,-0.002444
72.158065,-0.002444
72.16806,-0.002444
72.178062,-0.007331
72.188064,-0.002444
72.198066,0.002444
72.208061,-0.002444
72.218063,-0.002444
72.228065,-0.007331
72.238082,-0.007331
72.248077,-0.007331
72.258079,-0.007331
72.268081,-0.002444
72.278083,-0.007331
72.288078,-0.002444
72.298088,0.002444
72.308097,-0.007331
72.318092,0.002444
72.328094,-0.007331
72.338096,-0.012219
72.348098,-0.002444
72.358093,-0.012219
72.368095,-0.017107
72.378097,-0.017107
72.388099,-0.012219
72.398101,-0.017107
72.408111,-0.021994
72.418113,-0.026882
72.428108,-0.017107
72.43811,-0.012219
72.448112,-0.021994
72.458114,-0.021994
72.468109,-0.021994
72.478118,-0.026882
72.488128,-0.021994
72.49813,-0.021994
72.508125,-0.026882
72.518127,-0.021994
72.528129,-0.021994
72.538139,-0.026882
72.548133,-0.017107
72.558143,-0.031769
72.568145,-0.026882
72.57814,-0.026882
72.588142,-0.021994
72.598144,-0.026882
72.608146,-0.021994
72.618148,-0.031769
72.62815,-0.026882
72.63816,-0.026882
72.648162,-0.031769
72.658157,-0.031769
72.668159,-0.031769
72.678161,-0.036657
72.688163,-0.031769
72.698158,-0.036657
72.708168,-0.036657
72.718177,-0.026882
72.728172,-0.036657
72.738174,-0.031769
72.748176,-0.036657
72.758178,-0.036657
72.768173,-0.036657
72.778175,-0.036657
72.788177,-0.031769
72.798179,-0.031769
72.808174,-0.031769
72.818176,-0.031769
72.828178,-0.021994
72.83818,-0.017107
72.84819,-0.017107
72.858192,-0.021994
72.868194,-0.021994
72.878189,-0.017107
72.888191,-0.012219
72.898193,-0.021994
72.908195,-0.017107
72.918197,-0.017107
72.928199,-0.021994
72.938201,-0.007331
72.948211,-0.012219
72.958206,-0.021994
72.968208,-0.012219
72.978218,-0.017107
72.98822,-0.012219
72.998222,-0.007331
73.008232,-0.017107
73.018234,-0.017107
73.028228,-0.007331
73.038238,-0.012219
73.04824,-0.007331
73.058242,-0.007331
73.068244,-0.017107
73.078254,-0.012219
73.088256,-0.012219
73.098266,-0.012219
73.108268,-0.012219
73.11827,-0.007331
73.128273,-0.021994
73.138282,-0.012219
73.148284,-0.007331
73.158294,-0.017107
73.168304,-0.002444
73.178306,-0.012219
73.188301,-0.012219
73.198303,-0.007331
73.208305,-0.012219
73.218307,-0.012219
73.228309,-0.007331
73.238311,-0.007331
73.248313,-0.012219
73.258308,-0.012219
73.268318,-0.021994
73.27832,-0.002444
73.288322,-0.012219
73.298316,-0.002444
73.308319,-0.017107
73.318321,-0.017107
73.328323,-0.017107
73.338317,-0.012219
73.348327,-0.012219
73.358337,-0.017107
73.368339,-0.012219
73.378334,-0.012219
73.388336,-0.007331
